id,owner,title,datetaken,tags,latitude,longitude
23480247752,66538459@N00,_MG_7162_pp,06-12-2015 12:30,,38.603301,-122.59887
21736329438,66538459@N00,Brochure Work,03-10-2015 15:36,,37.568392,-122.021498
21736332428,66538459@N00,Serrena at the Backdoor Lounge,27-09-2015 19:03,,37.557647,-122.005577
21736335248,66538459@N00,Serrena at the Backdoor Lounge,27-09-2015 18:51,,37.557647,-122.005577
21736119750,66538459@N00,Serrena at the Backdoor Lounge,27-09-2015 18:51,,37.557647,-122.005577
21912167162,66538459@N00,Serrena at the Backdoor Lounge,27-09-2015 18:45,,37.557647,-122.005577
21912169232,66538459@N00,Serrena at the Backdoor Lounge,27-09-2015 18:45,,37.557647,-122.005577
21736345128,66538459@N00,Quarry Lakes,27-09-2015 16:03,,37.575726,-122.010104
21924188115,66538459@N00,Quarry Lakes,27-09-2015 16:03,,37.575726,-122.010104
21676934860,66538459@N00,Serrena,26-09-2015 16:41,,37.83353,-122.237845
21853082402,66538459@N00,Serrena,26-09-2015 15:27,,37.833971,-122.239476
21838634536,66538459@N00,_MG_8976,27-09-2015 09:32,,37.57374,-122.003849
21838618686,66538459@N00,_MG_8974,27-09-2015 09:31,,37.57374,-122.003849
21874374671,66538459@N00,_MG_8970,27-09-2015 09:24,,37.57374,-122.003849
21874367631,66538459@N00,_MG_8954,27-09-2015 08:44,,37.57374,-122.003849
21864733585,66538459@N00,_MG_8957,27-09-2015 09:12,,37.57374,-122.003849
21864727745,66538459@N00,_MG_8941,27-09-2015 08:42,,37.57374,-122.003849
21864711755,66538459@N00,_MG_8939,27-09-2015 08:42,,37.57374,-122.003849
21864694665,66538459@N00,_MG_8936,27-09-2015 08:41,,37.57374,-122.003849
21241926274,66538459@N00,_MG_8933,27-09-2015 08:40,,37.57374,-122.003849
21500955976,66538459@N00,Quarry Lakes,15-09-2015 18:23,,37.571504,-121.998989
21522098725,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:03,,37.656568,-122.416115
21495868686,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:02,,37.656568,-122.416115
21335168269,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:02,,37.656568,-122.416115
21495869586,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:02,,37.656568,-122.416115
21334251528,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:01,,37.656568,-122.416115
20900959133,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:01,,37.656568,-122.416115
21334035580,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:01,,37.656568,-122.416115
21335171619,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:00,,37.656568,-122.416115
20900961543,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:00,,37.656568,-122.416115
20900962333,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:00,,37.656568,-122.416115
21522106135,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:00,,37.656568,-122.416115
21335174699,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:00,,37.656568,-122.416115
21335174979,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:59,,37.656568,-122.416115
20899337574,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:59,,37.656568,-122.416115
21530779621,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:58,,37.656568,-122.416115
21510952572,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:57,,37.656568,-122.416115
21334042340,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:54,,37.656568,-122.416115
20900968213,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:54,,37.656568,-122.416115
20899341364,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:51,,37.656568,-122.416115
20900969983,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 12:49,,37.656568,-122.416115
21335181169,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:07,,37.656568,-122.416115
21530785061,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:07,,37.656568,-122.416115
21522114485,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:07,,37.656568,-122.416115
21530786161,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:07,,37.656568,-122.416115
21522115915,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:06,,37.656568,-122.416115
20899346424,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:06,,37.656568,-122.416115
21334266938,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:06,,37.656568,-122.416115
21334050780,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:06,,37.656568,-122.416115
21522118485,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:06,,37.656568,-122.416115
21522119705,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:06,,37.656568,-122.416115
21335189289,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:04,,37.656568,-122.416115
20899352304,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:04,,37.656568,-122.416115
21510966162,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:04,,37.656568,-122.416115
21495891556,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:04,,37.656568,-122.416115
20900956173,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:04,,37.656568,-122.416115
20900981733,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:03,,37.656568,-122.416115
21334058570,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:03,,37.656568,-122.416115
21334276188,66538459@N00,South San Francisco Las Fiestas Patrias,13-09-2015 13:03,,37.656568,-122.416115
21494356696,66538459@N00,_MG_8452,11-09-2015 14:17,,37.810699,-122.477087
20899445793,66538459@N00,_MG_8445,11-09-2015 12:46,,37.769442,-122.510336
20899446043,66538459@N00,_MG_8443,11-09-2015 12:46,,37.769442,-122.510336
21494356366,66538459@N00,_MG_8442,11-09-2015 11:45,,37.769535,-122.512503
21494357136,66538459@N00,_MG_8440,11-09-2015 11:36,,37.770443,-122.509435
21332731858,66538459@N00,_MG_8426-HDR,11-09-2015 11:27,,37.770443,-122.509435
20897815634,66538459@N00,_MG_8405,11-09-2015 10:20,,37.767118,-122.471594
21478437746,66538459@N00,_MG_8806,17-09-2015 16:26,,37.565164,-121.980568
21513306891,66538459@N00,_MG_8805,17-09-2015 16:25,,37.565164,-121.980568
21317770819,66538459@N00,_MG_8804,17-09-2015 16:21,,37.565164,-121.980568
21316627840,66538459@N00,_MG_8803,17-09-2015 16:20,,37.565164,-121.980568
21316628050,66538459@N00,_MG_8802,17-09-2015 16:20,,37.565164,-121.980568
21478441126,66538459@N00,_MG_8801,17-09-2015 16:20,,37.565164,-121.980568
21316625190,66538459@N00,_MG_8800,17-09-2015 16:19,,37.565164,-121.980568
21316628430,66538459@N00,_MG_8799,17-09-2015 16:18,,37.565164,-121.980568
20881922804,66538459@N00,_MG_8798,17-09-2015 16:16,,37.565164,-121.980568
21513308171,66538459@N00,_MG_8797,17-09-2015 16:16,,37.565164,-121.980568
21316628830,66538459@N00,_MG_8796,17-09-2015 16:16,,37.565164,-121.980568
20881923234,66538459@N00,_MG_8795,17-09-2015 16:15,,37.565164,-121.980568
21513304771,66538459@N00,_MG_8794,17-09-2015 16:14,,37.565164,-121.980568
20883548913,66538459@N00,_MG_8793,17-09-2015 16:14,,37.565164,-121.980568
21513308851,66538459@N00,_MG_8792,17-09-2015 16:14,,37.565164,-121.980568
21316629620,66538459@N00,_MG_8791,17-09-2015 16:13,,37.565164,-121.980568
21513309231,66538459@N00,_MG_8790,17-09-2015 16:13,,37.565164,-121.980568
20883549633,66538459@N00,_MG_8785,17-09-2015 16:11,,37.565164,-121.980568
20881924254,66538459@N00,_MG_8784,17-09-2015 16:11,,37.565164,-121.980568
21316854188,66538459@N00,_MG_8783,17-09-2015 16:09,,37.565164,-121.980568
21493580512,66538459@N00,_MG_8782,17-09-2015 16:09,,37.565164,-121.980568
21493580732,66538459@N00,_MG_8781,17-09-2015 16:09,,37.565164,-121.980568
21317768489,66538459@N00,_MG_8780,17-09-2015 16:09,,37.565164,-121.980568
21317773749,66538459@N00,_MG_8778,17-09-2015 16:08,,37.565164,-121.980568
21513310801,66538459@N00,_MG_8777,17-09-2015 16:08,,37.565164,-121.980568
21513310971,66538459@N00,_MG_8776,17-09-2015 16:06,,37.565164,-121.980568
21513311211,66538459@N00,_MG_8775,17-09-2015 16:06,,37.565164,-121.980568
21317774569,66538459@N00,_MG_8772,17-09-2015 16:05,,37.565164,-121.980568
21513311601,66538459@N00,_MG_8770,17-09-2015 16:04,,37.565164,-121.980568
21317774829,66538459@N00,_MG_8769,17-09-2015 16:04,,37.565164,-121.980568
20881926694,66538459@N00,_MG_8768,17-09-2015 16:03,,37.565164,-121.980568
21478438626,66538459@N00,_MG_8767,17-09-2015 16:03,,37.565164,-121.980568
21316856268,66538459@N00,_MG_8765,17-09-2015 16:02,,37.565164,-121.980568
21317775649,66538459@N00,_MG_8764,17-09-2015 16:02,,37.565164,-121.980568
20881927384,66538459@N00,_MG_8762,17-09-2015 16:02,,37.565164,-121.980568
21513312561,66538459@N00,_MG_8761,17-09-2015 16:01,,37.565164,-121.980568
20883552913,66538459@N00,_MG_8758,17-09-2015 16:00,,37.565164,-121.980568
20883553103,66538459@N00,_MG_8757,17-09-2015 15:59,,37.565164,-121.980568
20881928114,66538459@N00,_MG_8756,17-09-2015 15:57,,37.565164,-121.980568
21493583542,66538459@N00,_MG_8753,17-09-2015 15:56,,37.565164,-121.980568
21504680805,66538459@N00,_MG_8739,17-09-2015 15:50,,37.565164,-121.980568
21493583832,66538459@N00,_MG_8738,17-09-2015 15:49,,37.565164,-121.980568
21504672445,66538459@N00,_MG_8737,17-09-2015 15:49,,37.565164,-121.980568
21513313871,66538459@N00,_MG_8736,17-09-2015 15:49,,37.565164,-121.980568
21316634520,66538459@N00,_MG_8735,17-09-2015 15:48,,37.565164,-121.980568
20881929254,66538459@N00,_MG_8734,17-09-2015 15:48,,37.565164,-121.980568
21478447456,66538459@N00,_MG_8733,17-09-2015 15:48,,37.565164,-121.980568
21317778139,66538459@N00,_MG_8732,17-09-2015 15:47,,37.565164,-121.980568
20881929884,66538459@N00,_MG_8731,17-09-2015 15:47,,37.565164,-121.980568
21478439096,66538459@N00,_MG_8730,17-09-2015 15:47,,37.565164,-121.980568
21478448066,66538459@N00,_MG_8729,17-09-2015 15:46,,37.565164,-121.980568
21316636170,66538459@N00,_MG_8728,17-09-2015 15:46,,37.565164,-121.980568
20883555653,66538459@N00,_MG_8727,17-09-2015 15:46,,37.565164,-121.980568
21504683335,66538459@N00,_MG_8726,17-09-2015 15:45,,37.565164,-121.980568
21316860428,66538459@N00,_MG_8725,17-09-2015 15:45,,37.565164,-121.980568
20883556283,66538459@N00,_MG_8724,17-09-2015 15:44,,37.565164,-121.980568
20883556673,66538459@N00,_MG_8723,17-09-2015 15:44,,37.565164,-121.980568
21504684195,66538459@N00,_MG_8722,17-09-2015 15:43,,37.565164,-121.980568
21478439206,66538459@N00,_MG_8721,17-09-2015 15:43,,37.565164,-121.980568
21316637390,66538459@N00,_MG_8720,17-09-2015 15:43,,37.565164,-121.980568
21317780839,66538459@N00,_MG_8719,17-09-2015 15:42,,37.565164,-121.980568
21513305951,66538459@N00,_MG_8718,17-09-2015 15:42,,37.565164,-121.980568
21504684665,66538459@N00,_MG_8717,17-09-2015 15:41,,37.565164,-121.980568
20881932624,66538459@N00,_MG_8716,17-09-2015 15:41,,37.565164,-121.980568
21316638340,66538459@N00,_MG_8715,17-09-2015 15:40,,37.565164,-121.980568
20881933214,66538459@N00,_MG_8714,17-09-2015 15:40,,37.565164,-121.980568
21504685575,66538459@N00,_MG_8713,17-09-2015 15:40,,37.565164,-121.980568
21513306151,66538459@N00,_MG_8712,17-09-2015 15:40,,37.565164,-121.980568
21513318521,66538459@N00,_MG_8711,17-09-2015 15:39,,37.565164,-121.980568
21478451586,66538459@N00,_MG_8710,17-09-2015 15:39,,37.565164,-121.980568
21513318831,66538459@N00,_MG_8709,17-09-2015 15:39,,37.565164,-121.980568
21316850638,66538459@N00,_MG_8708,17-09-2015 15:39,,37.565164,-121.980568
21478452156,66538459@N00,_MG_8707,17-09-2015 15:38,,37.565164,-121.980568
21504686695,66538459@N00,_MG_8706,17-09-2015 15:38,,37.565164,-121.980568
21316864418,66538459@N00,_MG_8705,17-09-2015 15:38,,37.565164,-121.980568
21504673725,66538459@N00,_MG_8704,17-09-2015 15:37,,37.565164,-121.980568
21513319641,66538459@N00,_MG_8702,17-09-2015 15:36,,37.565164,-121.980568
21478452946,66538459@N00,_MG_8701,17-09-2015 15:34,,37.565164,-121.980568
21478453226,66538459@N00,_MG_8698,17-09-2015 15:34,,37.565164,-121.980568
21410131261,66538459@N00,Serrena,13-09-2015 16:49,coyote park old sexy canon bay san francisco mark gorgeous flash 45 east hills ii area wife l 5d carter years regional 70300 serrena 580exii,37.551577,-122.08644
20286200674,66538459@N00,_MG_7784,19-08-2015 15:33,,34.255921,-119.270925
20720748550,66538459@N00,_MG_7782,19-08-2015 15:33,,34.255921,-119.270925
20908792815,66538459@N00,_MG_7781,19-08-2015 15:33,,34.255921,-119.270925
20286202014,66538459@N00,_MG_7780,19-08-2015 15:33,,34.255921,-119.270925
20718959620,66538459@N00,Serrena in Balboa Park,22-08-2015 15:42,,32.732138,-117.152044
20836578362,66538459@N00,Ventura Beach,19-08-2015 15:33,,34.255921,-119.270925
19481885819,66538459@N00,Esther glamorized,11-07-2015 16:23,,44.012565,-123.083129
19672992891,66538459@N00,Serrena and Sarah,11-07-2015 17:51,,44.012565,-123.083129
19672993381,66538459@N00,_MG_7669,11-07-2015 17:37,,44.012565,-123.083129
19672994331,66538459@N00,Charles showing duck to daughter,11-07-2015 17:35,,44.012565,-123.083129
19480529310,66538459@N00,Cyrus on skateboard ramp,11-07-2015 17:10,,44.012565,-123.083129
19480530110,66538459@N00,Sarahs parents and uncle,11-07-2015 17:08,,44.012565,-123.083129
19045948464,66538459@N00,Adam's son,11-07-2015 17:08,,44.012565,-123.083129
19481890389,66538459@N00,_MG_7649,11-07-2015 16:49,,44.012565,-123.083129
19481890899,66538459@N00,_MG_7648,11-07-2015 16:49,,44.012565,-123.083129
19661428772,66538459@N00,_MG_7647,11-07-2015 16:48,,44.012565,-123.083129
19642326776,66538459@N00,Adam and parents,11-07-2015 16:48,,44.012565,-123.083129
19661430832,66538459@N00,Sarah's parents,11-07-2015 16:47,,44.012565,-123.083129
19481894139,66538459@N00,Sarah and Charles family,11-07-2015 16:46,,44.012565,-123.083129
19480502568,66538459@N00,_MG_7627,11-07-2015 16:23,,44.012565,-123.083129
19480503358,66538459@N00,_MG_7626,11-07-2015 16:23,,44.012565,-123.083129
19668523305,66538459@N00,Grandma and grandaughter,11-07-2015 16:21,,44.012565,-123.083129
19480505238,66538459@N00,Sarah and Charles,11-07-2015 16:21,,44.012565,-123.083129
19668524495,66538459@N00,Esther,11-07-2015 16:21,,44.012565,-123.083129
19480506098,66538459@N00,Charles daughters,11-07-2015 16:20,,44.012565,-123.083129
19642333876,66538459@N00,Charles and daughter hugging after toast,11-07-2015 16:20,,44.012565,-123.083129
19045958944,66538459@N00,Charles daughter toasting,11-07-2015 16:20,,44.012565,-123.083129
19480542080,66538459@N00,_MG_7608,11-07-2015 16:19,,44.012565,-123.083129
19642336086,66538459@N00,Charles and Sarah,11-07-2015 16:19,,44.012565,-123.083129
19668528675,66538459@N00,Charles and Sarah,11-07-2015 16:19,,44.012565,-123.083129
19480510268,66538459@N00,Charles,11-07-2015 16:19,,44.012565,-123.083129
19480545250,66538459@N00,Charles dad,11-07-2015 16:17,,44.012565,-123.083129
19480512088,66538459@N00,Charles daughters,11-07-2015 16:16,,44.012565,-123.083129
19642339976,66538459@N00,"Adam, son and mom",11-07-2015 16:15,,44.012565,-123.083129
19480513438,66538459@N00,Sarah's mom,11-07-2015 16:14,,44.012565,-123.083129
19661445062,66538459@N00,_MG_7596,11-07-2015 16:14,,44.012565,-123.083129
19481907629,66538459@N00,_MG_7593,11-07-2015 16:13,,44.012565,-123.083129
19045966734,66538459@N00,_MG_7591,11-07-2015 16:13,,44.012565,-123.083129
19047613153,66538459@N00,_MG_7590,11-07-2015 16:13,,44.012565,-123.083129
19668535155,66538459@N00,_MG_7589,11-07-2015 16:13,,44.012565,-123.083129
19481909459,66538459@N00,_MG_7587,11-07-2015 16:13,,44.012565,-123.083129
19668536225,66538459@N00,Sarah and Charles daughter,11-07-2015 15:36,,44.012565,-123.083129
19481910409,66538459@N00,_MG_7581,11-07-2015 15:34,,44.012565,-123.083129
19480518458,66538459@N00,Adam and mother,11-07-2015 15:34,,44.012565,-123.083129
19668538755,66538459@N00,Charles daughter glamorized,11-07-2015 15:32,,44.012565,-123.083129
19661451802,66538459@N00,Charles daughter,11-07-2015 15:32,,44.012565,-123.083129
19480556590,66538459@N00,Esther,11-07-2015 15:32,,44.012565,-123.083129
19480557520,66538459@N00,_MG_7567,11-07-2015 15:31,,44.012565,-123.083129
19481916079,66538459@N00,_MG_7561,11-07-2015 15:30,,44.012565,-123.083129
19045975884,66538459@N00,Charles' and Sarah's daughters,11-07-2015 15:30,,44.012565,-123.083129
19668544555,66538459@N00,_MG_7550,11-07-2015 15:29,,44.012565,-123.083129
19045977404,66538459@N00,_MG_7548,11-07-2015 15:28,,44.012565,-123.083129
19642354226,66538459@N00,Sarah and Adam,11-07-2015 15:22,,44.012565,-123.083129
19480562710,66538459@N00,_MG_7543,11-07-2015 15:18,,44.012565,-123.083129
19661459442,66538459@N00,Serrena and Adam,11-07-2015 15:09,,44.012565,-123.083129
19045980604,66538459@N00,Adam,11-07-2015 15:09,,44.012565,-123.083129
19673029761,66538459@N00,Glamorous Serrena,11-07-2015 15:08,,44.012565,-123.083129
19673030931,66538459@N00,Cupcakes,11-07-2015 11:21,,44.012565,-123.083129
19371924199,66538459@N00,Bakpacking trail,09-07-2015 12:36,,38.075865,-119.300365
19370477678,66538459@N00,Leave No Trace,07-07-2015 11:54,,38.075865,-119.300365
19551653632,66538459@N00,Summit Peak,07-07-2015 10:54,,38.075865,-119.300365
19562726391,66538459@N00,East Lake Campsite,06-07-2015 18:10,,38.075865,-119.300365
18935917974,66538459@N00,Rainbow trout,06-07-2015 12:50,,38.075865,-119.300365
18937548113,66538459@N00,Rainbow trout,06-07-2015 12:05,,38.075865,-119.300365
19562729941,66538459@N00,East Lake kitchen,06-07-2015 05:44,,38.075865,-119.300365
18937550723,66538459@N00,Yellowstone Park,04-07-2015 15:34,,38.075865,-119.300365
18935922594,66538459@N00,Yellowstone Park,04-07-2015 11:56,,38.075865,-119.300365
18937554183,66538459@N00,Serrena looking sporty,04-07-2015 11:55,,38.075865,-119.300365
19562737291,66538459@N00,Her first catch,04-07-2015 08:16,,38.075865,-119.300365
18972520671,66538459@N00,Nancy Pelosi,19-06-2015 09:40,,37.804477,-122.251149
18346548824,66538459@N00,Leandro Barbosa,19-06-2015 09:47,,37.804477,-122.251149
18969032785,66538459@N00,Dethrone a King,19-06-2015 09:58,,37.804477,-122.251149
18942788186,66538459@N00,Steve Kerr and family,19-06-2015 09:55,,37.804477,-122.251149
18781373318,66538459@N00,Steve Kerr,19-06-2015 09:55,,37.804477,-122.251149
18781344270,66538459@N00,_MG_6791,19-06-2015 09:54,,37.804477,-122.251149
18346469514,66538459@N00,Stephen Curry,19-06-2015 09:53,,37.804477,-122.251149
18969033615,66538459@N00,Stephen Curry with NBA Championship Trophy,19-06-2015 09:53,,37.804477,-122.251149
18969033845,66538459@N00,_MG_6769,19-06-2015 09:53,,37.804477,-122.251149
18781373938,66538459@N00,David Lee,19-06-2015 09:50,,37.804477,-122.251149
18782832189,66538459@N00,Leandro Barbosa,19-06-2015 09:47,,37.804477,-122.251149
18963656772,66538459@N00,Harrison Barnes,19-06-2015 09:47,,37.804477,-122.251149
18348390403,66538459@N00,Rick Berry,19-06-2015 09:43,,37.804477,-122.251149
18942789466,66538459@N00,Al Attles,19-06-2015 09:42,,37.804477,-122.251149
18348391063,66538459@N00,Nate Thurmond,19-06-2015 09:42,,37.804477,-122.251149
